ISIN,Data,Prezzo
GB00BJYDH287,2022-09-21,59.49
GB00BJYDH287,2022-09-22,58.03
GB00BJYDH287,2022-09-23,57.68
GB00BJYDH287,2022-09-26,58.86
GB00BJYDH287,2022-09-27,57.6
GB00BJYDH287,2022-09-28,53.65
GB00BJYDH287,2022-09-29,52.24
GB00BJYDH287,2022-09-30,51.35
GB00BJYDH287,2022-10-03,47.97
GB00BJYDH287,2022-10-04,50.5
GB00BJYDH287,2022-10-05,48.55
GB00BJYDH287,2022-10-06,47.12
GB00BJYDH287,2022-10-07,46.17
GB00BJYDH287,2022-10-10,44.03
GB00BJYDH287,2022-10-11,44.57
GB00BJYDH287,2022-10-12,45.18
GB00BJYDH287,2022-10-13,43.97
GB00BJYDH287,2022-10-14,40.24
GB00BJYDH287,2022-10-17,39.06
GB00BJYDH287,2022-10-18,40.78
GB00BJYDH287,2022-10-19,42.59
GB00BJYDH287,2022-10-20,44.93
GB00BJYDH287,2022-10-21,43.66
GB00BJYDH287,2022-10-24,43.05
GB00BJYDH287,2022-10-25,41.01
GB00BJYDH287,2022-10-26,39.66
GB00BJYDH287,2022-10-27,42.81
GB00BJYDH287,2022-10-28,42.55
GB00BJYDH287,2022-10-31,44.05
GB00BJYDH287,2022-11-01,45.43
GB00BJYDH287,2022-11-02,47.28
GB00BJYDH287,2022-11-03,45.45
GB00BJYDH287,2022-11-04,48.26
GB00BJYDH287,2022-11-07,50.76
GB00BJYDH287,2022-11-08,50.13
GB00BJYDH287,2022-11-09,48.84
GB00BJYDH287,2022-11-10,48.72
GB00BJYDH287,2022-11-11,44.42
GB00BJYDH287,2022-11-14,47.05
GB00BJYDH287,2022-11-15,45.85
GB00BJYDH287,2022-11-16,44.62
GB00BJYDH287,2022-11-17,41.64
GB00BJYDH287,2022-11-18,39.05
GB00BJYDH287,2022-11-21,38.31
GB00BJYDH287,2022-11-22,38.59
GB00BJYDH287,2022-11-23,38.99
GB00BJYDH287,2022-11-24,41.05
GB00BJYDH287,2022-11-25,41.56
GB00BJYDH287,2022-11-28,41.93
GB00BJYDH287,2022-11-29,47.37
GB00BJYDH287,2022-11-30,45.74
GB00BJYDH287,2022-12-01,45.52
GB00BJYDH287,2022-12-02,46.33
GB00BJYDH287,2022-12-05,46.1
GB00BJYDH287,2022-12-06,45.8
GB00BJYDH287,2022-12-07,45.94
GB00BJYDH287,2022-12-08,41.04
GB00BJYDH287,2022-12-09,39.05
GB00BJYDH287,2022-12-12,40.85
GB00BJYDH287,2022-12-13,39.4
GB00BJYDH287,2022-12-14,39.26
GB00BJYDH287,2022-12-15,36.34
GB00BJYDH287,2022-12-16,39.18
GB00BJYDH287,2022-12-19,41.25
GB00BJYDH287,2022-12-20,45.83
GB00BJYDH287,2022-12-21,46.83
GB00BJYDH287,2022-12-22,47.76
GB00BJYDH287,2022-12-23,46.36
GB00BJYDH287,2022-12-26,42.09
GB00BJYDH287,2022-12-27,43.49
GB00BJYDH287,2022-12-28,44.89
GB00BJYDH287,2022-12-29,46.78
GB00BJYDH287,2022-12-30,46.25
GB00BJYDH287,2023-01-02,44.45
GB00BJYDH287,2023-01-03,41.65
GB00BJYDH287,2023-01-04,42.7
GB00BJYDH287,2023-01-05,40.86
GB00BJYDH287,2023-01-06,41.1
GB00BJYDH287,2023-01-09,41.18
GB00BJYDH287,2023-01-10,38.49
GB00BJYDH287,2023-01-11,38.82
GB00BJYDH287,2023-01-12,39.34
GB00BJYDH287,2023-01-13,37.38
GB00BJYDH287,2023-01-16,37.54
GB00BJYDH287,2023-01-17,37.7
GB00BJYDH287,2023-01-18,35.43
GB00BJYDH287,2023-01-19,33.17
GB00BJYDH287,2023-01-20,31.89
GB00BJYDH287,2023-01-23,30.36
GB00BJYDH287,2023-01-24,29.88
GB00BJYDH287,2023-01-25,29.12
GB00BJYDH287,2023-01-26,31.15
GB00BJYDH287,2023-01-27,32.31
GB00BJYDH287,2023-01-30,30.82
GB00BJYDH287,2023-01-31,31.67
GB00BJYDH287,2023-02-01,31.99
GB00BJYDH287,2023-02-02,31.31
GB00BJYDH287,2023-02-03,32.07
GB00BJYDH287,2023-02-06,30.99
GB00BJYDH287,2023-02-07,33.43
GB00BJYDH287,2023-02-08,31.95
GB00BJYDH287,2023-02-09,30.01
GB00BJYDH287,2023-02-10,29.16
GB00BJYDH287,2023-02-13,28.47
GB00BJYDH287,2023-02-14,28.42
GB00BJYDH287,2023-02-15,27.2
GB00BJYDH287,2023-02-16,26.74
GB00BJYDH287,2023-02-17,27.04
GB00BJYDH287,2023-02-20,25.3
GB00BJYDH287,2023-02-21,24.44
GB00BJYDH287,2023-02-22,24.64
GB00BJYDH287,2023-02-23,23.15
GB00BJYDH287,2023-02-24,22.27
GB00BJYDH287,2023-02-27,22.67
GB00BJYDH287,2023-02-28,22.35
GB00BJYDH287,2023-03-01,22.91
GB00BJYDH287,2023-03-02,22.43
GB00BJYDH287,2023-03-03,21.82
GB00BJYDH287,2023-03-06,22.16
GB00BJYDH287,2023-03-07,22.36
GB00BJYDH287,2023-03-08,20.67
GB00BJYDH287,2023-03-09,18.71
GB00BJYDH287,2023-03-10,18.17
GB00BJYDH287,2023-03-13,19.35
GB00BJYDH287,2023-03-14,19.04
GB00BJYDH287,2023-03-15,20.22
GB00BJYDH287,2023-03-16,19.94
GB00BJYDH287,2023-03-17,18.69
GB00BJYDH287,2023-03-20,18.24
GB00BJYDH287,2023-03-21,19.43
GB00BJYDH287,2023-03-22,20.51
GB00BJYDH287,2023-03-23,20.92
GB00BJYDH287,2023-03-24,19.49
GB00BJYDH287,2023-03-27,20.19
GB00BJYDH287,2023-03-28,19.55
GB00BJYDH287,2023-03-29,19.54
GB00BJYDH287,2023-03-30,19.76
GB00BJYDH287,2023-03-31,21.28
GB00BJYDH287,2023-04-03,21.97
GB00BJYDH287,2023-04-04,21.84
GB00BJYDH287,2023-04-05,22.67
GB00BJYDH287,2023-04-06,22.25
GB00BJYDH287,2023-04-07,21.31
GB00BJYDH287,2023-04-10,21.82
GB00BJYDH287,2023-04-11,22.75
GB00BJYDH287,2023-04-12,24.8
GB00BJYDH287,2023-04-13,25.28
GB00BJYDH287,2023-04-14,24.21
GB00BJYDH287,2023-04-17,24.57
GB00BJYDH287,2023-04-18,24.83
GB00BJYDH287,2023-04-19,24.25
GB00BJYDH287,2023-04-20,24.61
GB00BJYDH287,2023-04-21,25.26
GB00BJYDH287,2023-04-24,28.53
GB00BJYDH287,2023-04-25,27.83
GB00BJYDH287,2023-04-26,31.99
GB00BJYDH287,2023-04-27,30.99
GB00BJYDH287,2023-04-28,33.25
GB00BJYDH287,2023-05-01,32.52
GB00BJYDH287,2023-05-02,32.2
GB00BJYDH287,2023-05-03,32.1
GB00BJYDH287,2023-05-04,32.79
GB00BJYDH287,2023-05-05,34.6
GB00BJYDH287,2023-05-08,35.4
GB00BJYDH287,2023-05-09,35.92
GB00BJYDH287,2023-05-10,33.59
GB00BJYDH287,2023-05-11,35.01
GB00BJYDH287,2023-05-12,38.38
GB00BJYDH287,2023-05-15,38.84
GB00BJYDH287,2023-05-16,39.72
GB00BJYDH287,2023-05-17,42.26
GB00BJYDH287,2023-05-18,40.66
GB00BJYDH287,2023-05-19,41.37
GB00BJYDH287,2023-05-22,41.28
GB00BJYDH287,2023-05-23,41.29
GB00BJYDH287,2023-05-24,41.25
GB00BJYDH287,2023-05-25,41.14
GB00BJYDH287,2023-05-26,40.5
GB00BJYDH287,2023-05-29,41.5
GB00BJYDH287,2023-05-30,42.82
GB00BJYDH287,2023-05-31,45.48
GB00BJYDH287,2023-06-01,46.95
GB00BJYDH287,2023-06-02,46.91
GB00BJYDH287,2023-06-05,48.44
GB00BJYDH287,2023-06-06,45.91
GB00BJYDH287,2023-06-07,42.2
GB00BJYDH287,2023-06-08,42.35
GB00BJYDH287,2023-06-09,42.57
GB00BJYDH287,2023-06-12,44.21
GB00BJYDH287,2023-06-13,44.42
GB00BJYDH287,2023-06-14,46.98
GB00BJYDH287,2023-06-15,48.22
GB00BJYDH287,2023-06-16,49.85
GB00BJYDH287,2023-06-19,48.69
GB00BJYDH287,2023-06-20,46.73
GB00BJYDH287,2023-06-21,48.62
GB00BJYDH287,2023-06-22,49.68
GB00BJYDH287,2023-06-23,51.17
GB00BJYDH287,2023-06-26,54.64
GB00BJYDH287,2023-06-27,51.73
GB00BJYDH287,2023-06-28,54.33
GB00BJYDH287,2023-06-29,49.7
GB00BJYDH287,2023-06-30,47.57
GB00BJYDH287,2023-07-03,48.94
GB00BJYDH287,2023-07-04,48.24
GB00BJYDH287,2023-07-05,44.5
GB00BJYDH287,2023-07-06,44.19
GB00BJYDH287,2023-07-07,44.89
GB00BJYDH287,2023-07-10,45.85
GB00BJYDH287,2023-07-11,47.39
GB00BJYDH287,2023-07-12,46.08
GB00BJYDH287,2023-07-13,43.71
GB00BJYDH287,2023-07-14,44.14
GB00BJYDH287,2023-07-17,46.03
GB00BJYDH287,2023-07-18,49.93
GB00BJYDH287,2023-07-19,51.75
GB00BJYDH287,2023-07-20,51.55
GB00BJYDH287,2023-07-21,51.03
GB00BJYDH287,2023-07-24,51.55
GB00BJYDH287,2023-07-25,53.04
GB00BJYDH287,2023-07-26,48.23
GB00BJYDH287,2023-07-27,47.5
GB00BJYDH287,2023-07-28,44.71
GB00BJYDH287,2023-07-31,48.99
GB00BJYDH287,2023-08-01,49.18
GB00BJYDH287,2023-08-02,48.98
GB00BJYDH287,2023-08-03,50.56
GB00BJYDH287,2023-08-04,46.68
GB00BJYDH287,2023-08-07,47.42
GB00BJYDH287,2023-08-08,44.82
GB00BJYDH287,2023-08-09,43.94
GB00BJYDH287,2023-08-10,43.27
GB00BJYDH287,2023-08-11,43.77
GB00BJYDH287,2023-08-14,44.35
GB00BJYDH287,2023-08-15,41.55
GB00BJYDH287,2023-08-16,40.58
GB00BJYDH287,2023-08-17,38.98
GB00BJYDH287,2023-08-18,38.39
GB00BJYDH287,2023-08-21,38.61
GB00BJYDH287,2023-08-22,38.48
GB00BJYDH287,2023-08-23,37.77
GB00BJYDH287,2023-08-24,38.1
GB00BJYDH287,2023-08-25,36.1
GB00BJYDH287,2023-08-28,36.3
GB00BJYDH287,2023-08-29,34.88
GB00BJYDH287,2023-08-30,35.67
GB00BJYDH287,2023-08-31,33.47
GB00BJYDH287,2023-09-01,36.57
GB00BJYDH287,2023-09-04,34.99
GB00BJYDH287,2023-09-05,35.1
GB00BJYDH287,2023-09-06,34.56
GB00BJYDH287,2023-09-07,35.54
GB00BJYDH287,2023-09-08,37.35
GB00BJYDH287,2023-09-11,37.41
GB00BJYDH287,2023-09-12,38.97
GB00BJYDH287,2023-09-13,36.21
GB00BJYDH287,2023-09-14,38.7
GB00BJYDH287,2023-09-15,38.64
GB00BJYDH287,2023-09-18,38.8
GB00BJYDH287,2023-09-19,37.62
GB00BJYDH287,2023-09-20,38.77
GB00BJYDH287,2023-09-21,42.07
GB00BJYDH287,2023-09-22,39.24
GB00BJYDH287,2023-09-25,37.17
GB00BJYDH287,2023-09-26,37.63
GB00BJYDH287,2023-09-27,37.27
GB00BJYDH287,2023-09-28,34.8
GB00BJYDH287,2023-09-29,35.46
GB00BJYDH287,2023-10-02,33.27
GB00BJYDH287,2023-10-03,34.99
GB00BJYDH287,2023-10-04,34.23
GB00BJYDH287,2023-10-05,32.37
GB00BJYDH287,2023-10-06,34.13
GB00BJYDH287,2023-10-09,33.68
GB00BJYDH287,2023-10-10,33.86
GB00BJYDH287,2023-10-11,32.37
GB00BJYDH287,2023-10-12,32.57
GB00BJYDH287,2023-10-13,32.32
GB00BJYDH287,2023-10-16,31.12
GB00BJYDH287,2023-10-17,33.01
GB00BJYDH287,2023-10-18,33.07
GB00BJYDH287,2023-10-19,32.56
GB00BJYDH287,2023-10-20,31.51
GB00BJYDH287,2023-10-23,30.33
GB00BJYDH287,2023-10-24,29.97
GB00BJYDH287,2023-10-25,30.41
GB00BJYDH287,2023-10-26,33.58
GB00BJYDH287,2023-10-27,32.61
GB00BJYDH287,2023-10-30,31.15
GB00BJYDH287,2023-10-31,30.99
GB00BJYDH287,2023-11-01,30.73
GB00BJYDH287,2023-11-02,31.27
GB00BJYDH287,2023-11-03,31.6
GB00BJYDH287,2023-11-06,29.25
GB00BJYDH287,2023-11-07,28.59
GB00BJYDH287,2023-11-08,31.21
GB00BJYDH287,2023-11-09,30.94
GB00BJYDH287,2023-11-10,30.55
GB00BJYDH287,2023-11-13,28.04
GB00BJYDH287,2023-11-14,30.04
GB00BJYDH287,2023-11-15,28.8
GB00BJYDH287,2023-11-16,28.78
GB00BJYDH287,2023-11-17,28.31
GB00BJYDH287,2023-11-20,29.0
GB00BJYDH287,2023-11-21,29.17
GB00BJYDH287,2023-11-22,29.66
GB00BJYDH287,2023-11-23,30.57
GB00BJYDH287,2023-11-24,31.02
GB00BJYDH287,2023-11-27,33.05
GB00BJYDH287,2023-11-28,33.61
GB00BJYDH287,2023-11-29,33.93
GB00BJYDH287,2023-11-30,35.89
GB00BJYDH287,2023-12-01,41.0
GB00BJYDH287,2023-12-04,41.37
GB00BJYDH287,2023-12-05,40.14
GB00BJYDH287,2023-12-06,39.62
GB00BJYDH287,2023-12-07,40.64
GB00BJYDH287,2023-12-08,39.89
GB00BJYDH287,2023-12-11,41.32
GB00BJYDH287,2023-12-12,43.01
GB00BJYDH287,2023-12-13,44.41
GB00BJYDH287,2023-12-14,43.63
GB00BJYDH287,2023-12-15,43.35
GB00BJYDH287,2023-12-18,42.77
GB00BJYDH287,2023-12-19,40.57
GB00BJYDH287,2023-12-20,38.66
GB00BJYDH287,2023-12-21,38.12
GB00BJYDH287,2023-12-22,39.06
GB00BJYDH287,2023-12-25,40.39
GB00BJYDH287,2023-12-26,42.22
GB00BJYDH287,2023-12-27,40.44
GB00BJYDH287,2023-12-28,42.42
GB00BJYDH287,2023-12-29,44.38
GB00BJYDH287,2024-01-01,45.39
GB00BJYDH287,2024-01-02,43.15
GB00BJYDH287,2024-01-03,44.07
GB00BJYDH287,2024-01-04,41.96
GB00BJYDH287,2024-01-05,40.0
GB00BJYDH287,2024-01-08,38.97
GB00BJYDH287,2024-01-09,38.68
GB00BJYDH287,2024-01-10,41.2
GB00BJYDH287,2024-01-11,41.36
GB00BJYDH287,2024-01-12,42.46
GB00BJYDH287,2024-01-15,39.4
GB00BJYDH287,2024-01-16,39.1
GB00BJYDH287,2024-01-17,36.14
GB00BJYDH287,2024-01-18,37.0
GB00BJYDH287,2024-01-19,33.59
GB00BJYDH287,2024-01-22,32.84
GB00BJYDH287,2024-01-23,32.93
GB00BJYDH287,2024-01-24,32.72
GB00BJYDH287,2024-01-25,34.76
GB00BJYDH287,2024-01-26,32.6
GB00BJYDH287,2024-01-29,34.69
GB00BJYDH287,2024-01-30,36.22
GB00BJYDH287,2024-01-31,36.0
GB00BJYDH287,2024-02-01,36.72
GB00BJYDH287,2024-02-02,34.07
GB00BJYDH287,2024-02-05,32.44
GB00BJYDH287,2024-02-06,30.11
GB00BJYDH287,2024-02-07,31.0
GB00BJYDH287,2024-02-08,31.19
GB00BJYDH287,2024-02-09,32.24
GB00BJYDH287,2024-02-12,32.15
GB00BJYDH287,2024-02-13,33.11
GB00BJYDH287,2024-02-14,31.2
GB00BJYDH287,2024-02-15,30.9
GB00BJYDH287,2024-02-16,30.95
GB00BJYDH287,2024-02-19,32.48
GB00BJYDH287,2024-02-20,32.8
GB00BJYDH287,2024-02-21,32.53
GB00BJYDH287,2024-02-22,32.48
GB00BJYDH287,2024-02-23,33.6
GB00BJYDH287,2024-02-26,30.22
GB00BJYDH287,2024-02-27,33.6
GB00BJYDH287,2024-02-28,34.1
GB00BJYDH287,2024-02-29,33.76
GB00BJYDH287,2024-03-01,32.39
GB00BJYDH287,2024-03-04,33.09
GB00BJYDH287,2024-03-05,33.48
GB00BJYDH287,2024-03-06,33.16
GB00BJYDH287,2024-03-07,34.58
GB00BJYDH287,2024-03-08,33.73
GB00BJYDH287,2024-03-11,31.81
GB00BJYDH287,2024-03-12,32.76
GB00BJYDH287,2024-03-13,31.08
GB00BJYDH287,2024-03-14,32.26
GB00BJYDH287,2024-03-15,32.21
GB00BJYDH287,2024-03-18,30.1
GB00BJYDH287,2024-03-19,31.82
GB00BJYDH287,2024-03-20,32.25
GB00BJYDH287,2024-03-21,32.88
GB00BJYDH287,2024-03-22,34.89
GB00BJYDH287,2024-03-25,36.39
GB00BJYDH287,2024-03-26,36.76
GB00BJYDH287,2024-03-27,34.72
GB00BJYDH287,2024-03-28,35.54
GB00BJYDH287,2024-03-29,36.34
GB00BJYDH287,2024-04-01,34.5
GB00BJYDH287,2024-04-02,34.49
GB00BJYDH287,2024-04-03,34.69
GB00BJYDH287,2024-04-04,33.12
GB00BJYDH287,2024-04-05,31.82
GB00BJYDH287,2024-04-08,32.84
GB00BJYDH287,2024-04-09,33.91
GB00BJYDH287,2024-04-10,34.57
GB00BJYDH287,2024-04-11,32.59
GB00BJYDH287,2024-04-12,32.79
GB00BJYDH287,2024-04-15,34.7
GB00BJYDH287,2024-04-16,33.11
GB00BJYDH287,2024-04-17,32.02
GB00BJYDH287,2024-04-18,30.76
GB00BJYDH287,2024-04-19,29.6
GB00BJYDH287,2024-04-22,30.8
GB00BJYDH287,2024-04-23,31.13
GB00BJYDH287,2024-04-24,31.97
GB00BJYDH287,2024-04-25,32.87
GB00BJYDH287,2024-04-26,33.66
GB00BJYDH287,2024-04-29,31.59
GB00BJYDH287,2024-04-30,32.91
GB00BJYDH287,2024-05-01,34.02
GB00BJYDH287,2024-05-02,34.18
GB00BJYDH287,2024-05-03,32.69
GB00BJYDH287,2024-05-06,33.63
GB00BJYDH287,2024-05-07,33.54
GB00BJYDH287,2024-05-08,34.27
GB00BJYDH287,2024-05-09,33.92
GB00BJYDH287,2024-05-10,32.26
GB00BJYDH287,2024-05-13,32.51
GB00BJYDH287,2024-05-14,34.15
GB00BJYDH287,2024-05-15,35.44
GB00BJYDH287,2024-05-16,39.32
GB00BJYDH287,2024-05-17,39.45
GB00BJYDH287,2024-05-20,43.0
GB00BJYDH287,2024-05-21,42.98
GB00BJYDH287,2024-05-22,45.51
GB00BJYDH287,2024-05-23,45.11
GB00BJYDH287,2024-05-24,44.38
GB00BJYDH287,2024-05-27,44.76
GB00BJYDH287,2024-05-28,45.52
GB00BJYDH287,2024-05-29,43.02
GB00BJYDH287,2024-05-30,44.27
GB00BJYDH287,2024-05-31,44.94
GB00BJYDH287,2024-06-03,43.72
GB00BJYDH287,2024-06-04,42.88
GB00BJYDH287,2024-06-05,41.82
GB00BJYDH287,2024-06-06,43.32
GB00BJYDH287,2024-06-07,42.92
GB00BJYDH287,2024-06-10,45.81
GB00BJYDH287,2024-06-11,47.43
GB00BJYDH287,2024-06-12,47.01
GB00BJYDH287,2024-06-13,43.6
GB00BJYDH287,2024-06-14,41.59
GB00BJYDH287,2024-06-17,47.48
GB00BJYDH287,2024-06-18,47.66
GB00BJYDH287,2024-06-19,45.58
GB00BJYDH287,2024-06-20,44.1
GB00BJYDH287,2024-06-21,45.72
GB00BJYDH287,2024-06-24,45.25
GB00BJYDH287,2024-06-25,45.57
GB00BJYDH287,2024-06-26,42.87
GB00BJYDH287,2024-06-27,43.8
GB00BJYDH287,2024-06-28,40.23
GB00BJYDH287,2024-07-01,36.7
GB00BJYDH287,2024-07-02,36.11
GB00BJYDH287,2024-07-03,35.57
GB00BJYDH287,2024-07-04,35.43
GB00BJYDH287,2024-07-05,34.99
GB00BJYDH287,2024-07-08,34.71
GB00BJYDH287,2024-07-09,34.65
GB00BJYDH287,2024-07-10,37.06
GB00BJYDH287,2024-07-11,34.78
GB00BJYDH287,2024-07-12,35.87
GB00BJYDH287,2024-07-15,34.7
GB00BJYDH287,2024-07-16,36.84
GB00BJYDH287,2024-07-17,36.83
GB00BJYDH287,2024-07-18,37.84
GB00BJYDH287,2024-07-19,37.53
GB00BJYDH287,2024-07-22,37.16
GB00BJYDH287,2024-07-23,36.97
GB00BJYDH287,2024-07-24,37.15
GB00BJYDH287,2024-07-25,36.13
GB00BJYDH287,2024-07-26,33.88
GB00BJYDH287,2024-07-29,33.77
GB00BJYDH287,2024-07-30,34.96
GB00BJYDH287,2024-07-31,34.44
GB00BJYDH287,2024-08-01,32.86
GB00BJYDH287,2024-08-02,30.64
GB00BJYDH287,2024-08-05,31.98
GB00BJYDH287,2024-08-06,32.94
GB00BJYDH287,2024-08-07,31.69
GB00BJYDH287,2024-08-08,31.07
GB00BJYDH287,2024-08-09,29.72
GB00BJYDH287,2024-08-12,29.78
GB00BJYDH287,2024-08-13,29.77
GB00BJYDH287,2024-08-14,31.68
GB00BJYDH287,2024-08-15,31.12
GB00BJYDH287,2024-08-16,31.54
GB00BJYDH287,2024-08-19,30.43
GB00BJYDH287,2024-08-20,30.46
GB00BJYDH287,2024-08-21,28.74
GB00BJYDH287,2024-08-22,30.18
GB00BJYDH287,2024-08-23,31.73
GB00BJYDH287,2024-08-26,33.6
GB00BJYDH287,2024-08-27,34.95
GB00BJYDH287,2024-08-28,33.58
GB00BJYDH287,2024-08-29,31.31
GB00BJYDH287,2024-08-30,31.46
GB00BJYDH287,2024-09-02,33.15
GB00BJYDH287,2024-09-03,33.15
GB00BJYDH287,2024-09-04,32.08
GB00BJYDH287,2024-09-05,31.49
GB00BJYDH287,2024-09-06,34.13
GB00BJYDH287,2024-09-09,33.61
GB00BJYDH287,2024-09-10,36.29
GB00BJYDH287,2024-09-11,36.14
GB00BJYDH287,2024-09-12,37.16
GB00BJYDH287,2024-09-13,38.17
GB00BJYDH287,2024-09-16,39.17
GB00BJYDH287,2024-09-17,38.51
GB00BJYDH287,2024-09-18,38.3
GB00BJYDH287,2024-09-19,37.86
GB00BJYDH287,2024-09-20,35.51
GB00BJYDH287,2024-09-23,35.28
GB00BJYDH287,2024-09-24,35.58
GB00BJYDH287,2024-09-25,33.85
GB00BJYDH287,2024-09-26,33.43
GB00BJYDH287,2024-09-27,32.56
GB00BJYDH287,2024-09-30,33.17
GB00BJYDH287,2024-10-01,32.19
GB00BJYDH287,2024-10-02,30.36
GB00BJYDH287,2024-10-03,30.0
GB00BJYDH287,2024-10-04,29.36
GB00BJYDH287,2024-10-07,30.19
GB00BJYDH287,2024-10-08,30.67
GB00BJYDH287,2024-10-09,29.08
GB00BJYDH287,2024-10-10,29.65
GB00BJYDH287,2024-10-11,30.54
GB00BJYDH287,2024-10-14,29.96
GB00BJYDH287,2024-10-15,29.55
GB00BJYDH287,2024-10-16,28.67
GB00BJYDH287,2024-10-17,29.12
GB00BJYDH287,2024-10-18,28.44
GB00BJYDH287,2024-10-21,26.81
GB00BJYDH287,2024-10-22,26.16
GB00BJYDH287,2024-10-23,27.8
GB00BJYDH287,2024-10-24,27.17
GB00BJYDH287,2024-10-25,26.25
GB00BJYDH287,2024-10-28,23.96
GB00BJYDH287,2024-10-29,25.12
GB00BJYDH287,2024-10-30,27.63
GB00BJYDH287,2024-10-31,28.19
GB00BJYDH287,2024-11-01,24.82
GB00BJYDH287,2024-11-04,24.82
GB00BJYDH287,2024-11-05,24.49
GB00BJYDH287,2024-11-06,23.92
GB00BJYDH287,2024-11-07,24.73
GB00BJYDH287,2024-11-08,24.42
GB00BJYDH287,2024-11-11,23.95
GB00BJYDH287,2024-11-12,25.15
GB00BJYDH287,2024-11-13,24.78
GB00BJYDH287,2024-11-14,26.98
GB00BJYDH287,2024-11-15,29.13
GB00BJYDH287,2024-11-18,26.93
GB00BJYDH287,2024-11-19,27.69
GB00BJYDH287,2024-11-20,27.81
GB00BJYDH287,2024-11-21,25.81
GB00BJYDH287,2024-11-22,24.71
GB00BJYDH287,2024-11-25,25.71
GB00BJYDH287,2024-11-26,25.92
GB00BJYDH287,2024-11-27,25.99
GB00BJYDH287,2024-11-28,24.58
GB00BJYDH287,2024-11-29,24.43
GB00BJYDH287,2024-12-02,24.43
GB00BJYDH287,2024-12-03,23.65
GB00BJYDH287,2024-12-04,22.92
GB00BJYDH287,2024-12-05,21.52
GB00BJYDH287,2024-12-06,22.04
GB00BJYDH287,2024-12-09,20.57
GB00BJYDH287,2024-12-10,20.19
GB00BJYDH287,2024-12-11,20.51
GB00BJYDH287,2024-12-12,21.64
GB00BJYDH287,2024-12-13,20.42
GB00BJYDH287,2024-12-16,20.43
GB00BJYDH287,2024-12-17,19.66
GB00BJYDH287,2024-12-18,19.1
GB00BJYDH287,2024-12-19,19.64
GB00BJYDH287,2024-12-20,19.45
GB00BJYDH287,2024-12-23,19.5
GB00BJYDH287,2024-12-24,20.09
GB00BJYDH287,2024-12-25,19.76
GB00BJYDH287,2024-12-26,19.76
GB00BJYDH287,2024-12-27,20.68
GB00BJYDH287,2024-12-30,20.37
GB00BJYDH287,2024-12-31,21.19
GB00BMTP1626,2020-03-04,97.28
GB00BMTP1626,2020-03-05,99.0
GB00BMTP1626,2020-03-06,92.7
GB00BMTP1626,2020-03-09,95.46
GB00BMTP1626,2020-03-10,92.59
GB00BMTP1626,2020-03-11,91.84
GB00BMTP1626,2020-03-12,94.69
GB00BMTP1626,2020-03-13,93.49
GB00BMTP1626,2020-03-16,93.22
GB00BMTP1626,2020-03-17,93.63
GB00BMTP1626,2020-03-18,99.62
GB00BMTP1626,2020-03-19,107.82
GB00BMTP1626,2020-03-20,102.67
GB00BMTP1626,2020-03-23,110.56
GB00BMTP1626,2020-03-24,111.37
GB00BMTP1626,2020-03-25,110.98
GB00BMTP1626,2020-03-26,114.68
GB00BMTP1626,2020-03-27,119.06
GB00BMTP1626,2020-03-30,116.89
GB00BMTP1626,2020-03-31,119.14
GB00BMTP1626,2020-04-01,116.28
GB00BMTP1626,2020-04-02,112.66
GB00BMTP1626,2020-04-03,100.44
GB00BMTP1626,2020-04-06,103.66
GB00BMTP1626,2020-04-07,106.74
GB00BMTP1626,2020-04-08,110.68
GB00BMTP1626,2020-04-09,118.42
GB00BMTP1626,2020-04-10,109.58
GB00BMTP1626,2020-04-13,107.67
GB00BMTP1626,2020-04-14,109.18
GB00BMTP1626,2020-04-15,112.29
GB00BMTP1626,2020-04-16,112.75
GB00BMTP1626,2020-04-17,113.26
GB00BMTP1626,2020-04-20,113.14
GB00BMTP1626,2020-04-21,117.0
GB00BMTP1626,2020-04-22,114.86
GB00BMTP1626,2020-04-23,112.75
GB00BMTP1626,2020-04-24,111.3
GB00BMTP1626,2020-04-27,117.42
GB00BMTP1626,2020-04-28,123.52
GB00BMTP1626,2020-04-29,131.93
GB00BMTP1626,2020-04-30,129.54
GB00BMTP1626,2020-05-01,118.73
GB00BMTP1626,2020-05-04,124.75
GB00BMTP1626,2020-05-05,125.06
GB00BMTP1626,2020-05-06,126.77
GB00BMTP1626,2020-05-07,116.9
GB00BMTP1626,2020-05-08,119.51
GB00BMTP1626,2020-05-11,121.79
GB00BMTP1626,2020-05-12,122.11
GB00BMTP1626,2020-05-13,119.21
GB00BMTP1626,2020-05-14,118.13
GB00BMTP1626,2020-05-15,127.5
GB00BMTP1626,2020-05-18,123.79
GB00BMTP1626,2020-05-19,118.54
GB00BMTP1626,2020-05-20,116.86
GB00BMTP1626,2020-05-21,114.94
GB00BMTP1626,2020-05-22,114.9
GB00BMTP1626,2020-05-25,112.51
GB00BMTP1626,2020-05-26,111.65
GB00BMTP1626,2020-05-27,106.98
GB00BMTP1626,2020-05-28,103.76
GB00BMTP1626,2020-05-29,105.65
GB00BMTP1626,2020-06-01,113.83
GB00BMTP1626,2020-06-02,116.13
GB00BMTP1626,2020-06-03,107.45
GB00BMTP1626,2020-06-04,110.1
GB00BMTP1626,2020-06-05,104.21
GB00BMTP1626,2020-06-08,101.3
GB00BMTP1626,2020-06-09,104.11
GB00BMTP1626,2020-06-10,107.35
